TransactionID,OrderID,Order Date,Quantity,ProductID,RepID,ChannelID,PaymentID,SegmentID,CustomerID
TRX101745,ORD615767,06/03/2024,5,P7834,R1008,C-1003,PM-1127,SID-1003,C24476
TRX103333,ORD619991,06/03/2024,2,P1628,R1009,C-1004,PM-1122,SID-1001,C27462
TRX103796,ORD638163,06/03/2024,5,P5107,R1010,C-1002,PM-1123,SID-1002,C28379
TRX104702,ORD564684,06/03/2024,6,P0481,R1001,C-1003,PM-1124,SID-1003,C28782
TRX101637,ORD541620,06/03/2024,2,P1840,R1001,C-1004,PM-1125,SID-1004,C20797
TRX101866,ORD582976,07/03/2024,5,P6454,R1002,C-1002,PM-1126,SID-1001,C20215
TRX102146,ORD688339,07/03/2024,5,P4101,R1001,C-1003,PM-1127,SID-1002,C29994
TRX104063,ORD538335,07/03/2024,10,P2359,R1002,C-1004,PM-1122,SID-1003,C29637
TRX101816,ORD661992,07/03/2024,5,P7251,R1003,C-1001,PM-1123,SID-1004,C20870
TRX101940,ORD577456,08/03/2024,2,P4495,R1004,C-1002,PM-1124,SID-1001,C24971
TRX103345,ORD651641,08/03/2024,6,P0225,R1005,C-1003,PM-1125,SID-1002,C21106
TRX103908,ORD542836,08/03/2024,1,P1894,R1006,C-1004,PM-1126,SID-1003,C22795
TRX101626,ORD549770,10/03/2024,2,P4355,R1007,C-1001,PM-1127,SID-1004,C27415
TRX103882,ORD604726,10/03/2024,5,P4309,R1001,C-1002,PM-1122,SID-1001,C24426
TRX104534,ORD631107,11/03/2024,2,P2707,R1002,C-1001,PM-1123,SID-1001,C22427
TRX104612,ORD646076,11/03/2024,1,P7603,R1003,C-1001,PM-1124,SID-1002,C24253
TRX102844,ORD610938,12/03/2024,4,P8444,R1004,C-1002,PM-1125,SID-1001,C21684
TRX103945,ORD533433,12/03/2024,4,P1566,R1005,C-1003,PM-1126,SID-1002,C26358
TRX104751,ORD510316,13/03/2024,3,P3193,R1006,C-1004,PM-1127,SID-1003,C25468
TRX104938,ORD571592,13/03/2024,4,P9484,R1007,C-1001,PM-1122,SID-1004,C22248
TRX101240,ORD677939,14/03/2024,5,P2653,R1008,C-1002,PM-1123,SID-1001,C28222
TRX102577,ORD697245,14/03/2024,5,P0126,R1009,C-1003,PM-1124,SID-1002,C28807
TRX103048,ORD561744,15/03/2024,6,P6794,R1010,C-1004,PM-1125,SID-1003,C22894
TRX103072,ORD692560,15/03/2024,8,P5552,R1001,C-1001,PM-1126,SID-1001,C29800
TRX103667,ORD664693,15/03/2024,5,P7834,R1002,C-1002,PM-1127,SID-1002,C21785
TRX103691,ORD671275,15/03/2024,1,P1628,R1003,C-1003,PM-1122,SID-1001,C22968
TRX104131,ORD639954,15/03/2024,1,P5107,R1004,C-1004,PM-1123,SID-1002,C20787
TRX100620,ORD556515,15/03/2024,3,P0481,R1005,C-1002,PM-1124,SID-1003,C20377
TRX102768,ORD626701,15/03/2024,6,P1840,R1006,C-1002,PM-1125,SID-1001,C27173
TRX103028,ORD558512,16/03/2024,5,P6454,R1006,C-1003,PM-1126,SID-1002,C25771
TRX104606,ORD691777,17/03/2024,3,P4101,R1001,C-1002,PM-1127,SID-1003,C29804
TRX100599,ORD565005,17/03/2024,3,P2359,R1002,C-1003,PM-1122,SID-1004,C27055
TRX102811,ORD650776,18/03/2024,3,P7251,R1003,C-1004,PM-1123,SID-1001,C24940
TRX104758,ORD609132,18/03/2024,6,P4495,R1004,C-1002,PM-1124,SID-1002,C25496
TRX100608,ORD649575,19/03/2024,7,P0225,R1005,C-1002,PM-1125,SID-1003,C23451
TRX100270,ORD596222,19/03/2024,6,P1894,R1006,C-1002,PM-1126,SID-1004,C24717
TRX101812,ORD579887,19/03/2024,2,P4355,R1007,C-1002,PM-1127,SID-1001,C26486
TRX103383,ORD624739,19/03/2024,5,P4309,R1008,C-1002,PM-1122,SID-1002,C25385
TRX104784,ORD656573,20/03/2024,1,P2707,R1009,C-1002,PM-1123,SID-1003,C21463
TRX102971,ORD574972,20/03/2024,1,P7603,R1010,C-1003,PM-1124,SID-1004,C21070
TRX103764,ORD574717,21/03/2024,3,P8444,R1001,C-1002,PM-1125,SID-1001,C23717
TRX101648,ORD578375,21/03/2024,3,P1566,R1001,C-1003,PM-1126,SID-1001,C28520
TRX103328,ORD555807,21/03/2024,2,P3193,R1002,C-1004,PM-1127,SID-1002,C29647
TRX103050,ORD684358,21/03/2024,4,P9484,R1001,C-1002,PM-1122,SID-1001,C29326
TRX104900,ORD676920,21/03/2024,3,P2653,R1002,C-1003,PM-1123,SID-1002,C21728
TRX102183,ORD589098,21/03/2024,2,P0126,R1003,C-1004,PM-1124,SID-1003,C25134
TRX102486,ORD673573,21/03/2024,4,P6794,R1004,C-1002,PM-1125,SID-1004,C27003
TRX102907,ORD533364,21/03/2024,1,P5552,R1005,C-1003,PM-1126,SID-1001,C25108
TRX103184,ORD667920,21/03/2024,2,P7834,R1006,C-1004,PM-1127,SID-1002,C23858
TRX103541,ORD634031,22/03/2024,6,P1628,R1007,C-1001,PM-1122,SID-1003,C21167
TRX103851,ORD620175,22/03/2024,3,P5107,R1001,C-1002,PM-1123,SID-1001,C22105
TRX104504,ORD619950,22/03/2024,2,P0481,R1002,C-1003,PM-1124,SID-1002,C29374
TRX102113,ORD538153,23/03/2024,1,P1840,R1003,C-1004,PM-1125,SID-1001,C26051
TRX100629,ORD526391,23/03/2024,6,P6454,R1004,C-1001,PM-1126,SID-1002,C27111
TRX102156,ORD690809,23/03/2024,3,P4101,R1005,C-1002,PM-1127,SID-1003,C22929
TRX103530,ORD610100,23/03/2024,7,P2359,R1006,C-1001,PM-1122,SID-1001,C25323
TRX104800,ORD642900,23/03/2024,7,P7251,R1007,C-1001,PM-1123,SID-1002,C20235
TRX101203,ORD546670,23/03/2024,5,P4495,R1008,C-1002,PM-1124,SID-1003,C26058
TRX102274,ORD596571,24/03/2024,3,P0225,R1009,C-1003,PM-1125,SID-1004,C29368
TRX103623,ORD693390,24/03/2024,3,P1894,R1010,C-1004,PM-1126,SID-1001,C27018
TRX103918,ORD564034,24/03/2024,5,P4355,R1001,C-1001,PM-1127,SID-1002,C23046
TRX101478,ORD670002,24/03/2024,5,P4309,R1002,C-1002,PM-1122,SID-1003,C25769
TRX104777,ORD672037,24/03/2024,4,P2707,R1003,C-1003,PM-1123,SID-1004,C22805
TRX100098,ORD527745,25/03/2024,7,P7603,R1004,C-1004,PM-1124,SID-1001,C22338
TRX100320,ORD615655,25/03/2024,7,P8444,R1005,C-1001,PM-1125,SID-1002,C22802
TRX101150,ORD615719,25/03/2024,5,P1566,R1006,C-1002,PM-1126,SID-1003,C23066
TRX101532,ORD618511,25/03/2024,4,P3193,R1006,C-1003,PM-1127,SID-1004,C24252
TRX102454,ORD541398,26/03/2024,5,P9484,R1001,C-1004,PM-1122,SID-1001,C28825
TRX102880,ORD585827,26/03/2024,4,P2653,R1002,C-1002,PM-1123,SID-1001,C20173
TRX103021,ORD531458,26/03/2024,4,P0126,R1003,C-1002,PM-1124,SID-1002,C26647
TRX103739,ORD566277,26/03/2024,2,P6794,R1004,C-1003,PM-1125,SID-1001,C22369
TRX103988,ORD504170,26/03/2024,3,P5552,R1005,C-1002,PM-1126,SID-1002,C25366
TRX101741,ORD504859,26/03/2024,4,P7834,R1006,C-1003,PM-1127,SID-1003,C20716
TRX103251,ORD615388,26/03/2024,5,P1628,R1007,C-1004,PM-1122,SID-1004,C26120
TRX103579,ORD622607,27/03/2024,5,P5107,R1008,C-1002,PM-1123,SID-1001,C21797
TRX100686,ORD668565,27/03/2024,6,P0481,R1009,C-1002,PM-1124,SID-1002,C29628
TRX102611,ORD522304,27/03/2024,2,P1840,R1010,C-1002,PM-1125,SID-1003,C28230
TRX102715,ORD569507,28/03/2024,5,P6454,R1001,C-1002,PM-1126,SID-1001,C25426
TRX102785,ORD608688,28/03/2024,5,P4101,R1001,C-1002,PM-1127,SID-1002,C28755
TRX104043,ORD513954,29/03/2024,6,P2359,R1002,C-1002,PM-1122,SID-1001,C25337
TRX104909,ORD591121,29/03/2024,6,P7251,R1001,C-1003,PM-1123,SID-1002,C24753
TRX101199,ORD574189,29/03/2024,3,P4495,R1002,C-1002,PM-1124,SID-1003,C21100
TRX101502,ORD684549,30/03/2024,4,P0225,R1003,C-1003,PM-1125,SID-1001,C20369
TRX102329,ORD581950,30/03/2024,5,P1894,R1004,C-1004,PM-1126,SID-1002,C24766
TRX103947,ORD531330,31/03/2024,2,P4355,R1005,C-1002,PM-1127,SID-1003,C24281
TRX104096,ORD618008,31/03/2024,3,P4309,R1006,C-1003,PM-1122,SID-1004,C23748
TRX101070,ORD588420,31/03/2024,2,P2707,R1007,C-1004,PM-1123,SID-1001,C24441
TRX103212,ORD634540,31/03/2024,4,P7603,R1001,C-1002,PM-1124,SID-1002,C28138
TRX103876,ORD669135,31/03/2024,5,P8444,R1002,C-1003,PM-1125,SID-1003,C25582
TRX104544,ORD574058,31/03/2024,6,P1566,R1003,C-1004,PM-1126,SID-1004,C25805
TRX101265,ORD591954,31/03/2024,2,P3193,R1004,C-1001,PM-1127,SID-1001,C24320
TRX101850,ORD677234,31/03/2024,5,P9484,R1005,C-1002,PM-1122,SID-1002,C25681
TRX101931,ORD519065,31/03/2024,3,P2653,R1006,C-1003,PM-1123,SID-1003,C22241
TRX101988,ORD656273,01/04/2024,5,P0126,R1007,C-1004,PM-1124,SID-1004,C22182
TRX102761,ORD574720,01/04/2024,3,P6794,R1008,C-1001,PM-1125,SID-1001,C20036
TRX102897,ORD568903,01/04/2024,4,P5552,R1009,C-1002,PM-1126,SID-1001,C24831
TRX103361,ORD632364,02/04/2024,2,P7834,R1010,C-1001,PM-1127,SID-1002,C23614
TRX100434,ORD662481,02/04/2024,3,P1628,R1001,C-1001,PM-1122,SID-1001,C25723
TRX101366,ORD503304,02/04/2024,2,P5107,R1002,C-1002,PM-1123,SID-1002,C29894
TRX102078,ORD645531,03/04/2024,1,P0481,R1003,C-1003,PM-1124,SID-1003,C21524
TRX100110,ORD610161,04/04/2024,4,P1840,R1004,C-1004,PM-1125,SID-1004,C21478
TRX100188,ORD692613,04/04/2024,4,P6454,R1005,C-1001,PM-1126,SID-1001,C27606
TRX100441,ORD668711,04/04/2024,3,P4101,R1006,C-1002,PM-1127,SID-1002,C27713
TRX100535,ORD607449,05/04/2024,3,P2359,R1006,C-1003,PM-1122,SID-1003,C28602
TRX102955,ORD671504,05/04/2024,5,P7251,R1001,C-1004,PM-1123,SID-1001,C24726
TRX101864,ORD652021,05/04/2024,5,P4495,R1002,C-1001,PM-1124,SID-1002,C23799
TRX104370,ORD600763,05/04/2024,4,P0225,R1003,C-1002,PM-1125,SID-1001,C25544
TRX100829,ORD577897,06/04/2024,4,P1894,R1004,C-1003,PM-1126,SID-1002,C21040
TRX100951,ORD668079,06/04/2024,3,P4355,R1005,C-1004,PM-1127,SID-1003,C27167
TRX101432,ORD571260,06/04/2024,5,P4309,R1006,C-1002,PM-1122,SID-1001,C29949
TRX101529,ORD622923,06/04/2024,4,P2707,R1007,C-1002,PM-1123,SID-1002,C26243
TRX102137,ORD690197,06/04/2024,4,P7603,R1008,C-1003,PM-1124,SID-1003,C26380
TRX102368,ORD615075,06/04/2024,3,P8444,R1009,C-1002,PM-1125,SID-1004,C28722
TRX102937,ORD665564,07/04/2024,3,P1566,R1010,C-1003,PM-1126,SID-1001,C22895
TRX103601,ORD501277,07/04/2024,4,P3193,R1001,C-1004,PM-1127,SID-1002,C20458
TRX104369,ORD550787,08/04/2024,5,P9484,R1001,C-1002,PM-1122,SID-1003,C28082
TRX100090,ORD685142,08/04/2024,3,P2653,R1002,C-1002,PM-1123,SID-1004,C23298
TRX100265,ORD526907,08/04/2024,2,P0126,R1001,C-1002,PM-1124,SID-1001,C22654
TRX103471,ORD512743,08/04/2024,2,P6794,R1002,C-1002,PM-1125,SID-1002,C22333
TRX101330,ORD632529,08/04/2024,3,P5552,R1003,C-1002,PM-1126,SID-1003,C26191
TRX102165,ORD623888,08/04/2024,5,P7834,R1004,C-1002,PM-1127,SID-1004,C27222
TRX103986,ORD649534,09/04/2024,4,P1628,R1005,C-1003,PM-1122,SID-1001,C24669
TRX102521,ORD580862,09/04/2024,1,P5107,R1006,C-1002,PM-1123,SID-1001,C25286
TRX103368,ORD562295,09/04/2024,4,P0481,R1007,C-1003,PM-1124,SID-1002,C26342
TRX100237,ORD650368,10/04/2024,4,P1840,R1001,C-1004,PM-1125,SID-1001,C28870
TRX100482,ORD655891,10/04/2024,5,P6454,R1002,C-1002,PM-1126,SID-1002,C25026
TRX100907,ORD506204,10/04/2024,5,P4101,R1003,C-1003,PM-1127,SID-1003,C29913
TRX102134,ORD657720,11/04/2024,2,P2359,R1004,C-1004,PM-1122,SID-1004,C26773
TRX103197,ORD552093,11/04/2024,6,P7251,R1005,C-1002,PM-1123,SID-1001,C23205
TRX103982,ORD688940,11/04/2024,5,P4495,R1006,C-1003,PM-1124,SID-1002,C26822
TRX104439,ORD615198,11/04/2024,3,P0225,R1007,C-1004,PM-1125,SID-1003,C25828
TRX100301,ORD536782,11/04/2024,3,P1894,R1008,C-1001,PM-1126,SID-1001,C21250
TRX104024,ORD545406,12/04/2024,4,P4355,R1009,C-1002,PM-1127,SID-1002,C25473
TRX104216,ORD601869,12/04/2024,3,P4309,R1010,C-1003,PM-1122,SID-1001,C29065
TRX104259,ORD521469,12/04/2024,2,P2707,R1001,C-1004,PM-1123,SID-1002,C29529
TRX104454,ORD611298,12/04/2024,3,P7603,R1002,C-1001,PM-1124,SID-1003,C22069
TRX104676,ORD560689,13/04/2024,4,P8444,R1003,C-1002,PM-1125,SID-1001,C20479
TRX100960,ORD621421,13/04/2024,3,P1566,R1004,C-1001,PM-1126,SID-1002,C29342
TRX104122,ORD569616,13/04/2024,5,P3193,R1005,C-1001,PM-1127,SID-1003,C24739
TRX100622,ORD533268,14/04/2024,2,P9484,R1006,C-1002,PM-1122,SID-1004,C25231
TRX100765,ORD664789,14/04/2024,6,P2653,R1006,C-1003,PM-1123,SID-1001,C21205
TRX101512,ORD630965,15/04/2024,4,P0126,R1001,C-1004,PM-1124,SID-1002,C23600
TRX103586,ORD591682,15/04/2024,4,P6794,R1002,C-1001,PM-1125,SID-1003,C26159
TRX104130,ORD565898,15/04/2024,2,P5552,R1003,C-1002,PM-1126,SID-1004,C27062
TRX104754,ORD588427,16/04/2024,4,P7834,R1004,C-1003,PM-1127,SID-1001,C25146
TRX101516,ORD598297,16/04/2024,5,P1628,R1005,C-1004,PM-1122,SID-1002,C29424
TRX103016,ORD622938,16/04/2024,4,P5107,R1006,C-1001,PM-1123,SID-1003,C25142
TRX104889,ORD514543,16/04/2024,4,P0481,R1007,C-1002,PM-1124,SID-1004,C22332
TRX102363,ORD593881,16/04/2024,4,P1840,R1008,C-1003,PM-1125,SID-1001,C21194
TRX102394,ORD692617,17/04/2024,1,P6454,R1009,C-1004,PM-1126,SID-1001,C28609
TRX102727,ORD535674,17/04/2024,3,P4101,R1010,C-1002,PM-1127,SID-1002,C28416
TRX100493,ORD683415,17/04/2024,5,P2359,R1001,C-1002,PM-1122,SID-1001,C29720
TRX101903,ORD675635,17/04/2024,7,P7251,R1001,C-1003,PM-1123,SID-1002,C25863
TRX102061,ORD617372,18/04/2024,2,P4495,R1002,C-1002,PM-1124,SID-1003,C22985
TRX102718,ORD523289,18/04/2024,4,P0225,R1001,C-1003,PM-1125,SID-1004,C27773
TRX104963,ORD527618,18/04/2024,5,P1894,R1002,C-1004,PM-1126,SID-1001,C29562
TRX100261,ORD544730,18/04/2024,2,P4355,R1003,C-1002,PM-1127,SID-1002,C22735
TRX100407,ORD659858,19/04/2024,5,P4309,R1004,C-1002,PM-1122,SID-1003,C27679
TRX100754,ORD608021,19/04/2024,3,P2707,R1005,C-1002,PM-1123,SID-1001,C26673
TRX103558,ORD643986,19/04/2024,3,P7603,R1006,C-1002,PM-1124,SID-1002,C27244
TRX100225,ORD698926,20/04/2024,3,P8444,R1007,C-1002,PM-1125,SID-1001,C22672
TRX102312,ORD678690,21/04/2024,2,P1566,R1001,C-1002,PM-1126,SID-1002,C26271
TRX104014,ORD529378,21/04/2024,4,P3193,R1002,C-1003,PM-1127,SID-1003,C28234
TRX100591,ORD509383,21/04/2024,6,P9484,R1003,C-1002,PM-1122,SID-1001,C23541
TRX104750,ORD522870,21/04/2024,3,P2653,R1004,C-1003,PM-1123,SID-1002,C23526
TRX100992,ORD691126,21/04/2024,2,P0126,R1005,C-1004,PM-1124,SID-1003,C26479
TRX101251,ORD655958,21/04/2024,2,P6794,R1006,C-1002,PM-1125,SID-1004,C20420
TRX102830,ORD580293,22/04/2024,5,P5552,R1007,C-1003,PM-1126,SID-1001,C27082
TRX100480,ORD652131,22/04/2024,5,P7834,R1008,C-1004,PM-1127,SID-1002,C22334
TRX100873,ORD562237,22/04/2024,4,P1628,R1009,C-1002,PM-1122,SID-1003,C26039
TRX100942,ORD536465,23/04/2024,4,P5107,R1010,C-1003,PM-1123,SID-1004,C21225
TRX101228,ORD671062,23/04/2024,2,P0481,R1001,C-1004,PM-1124,SID-1001,C29961
TRX102558,ORD671600,23/04/2024,5,P1840,R1002,C-1001,PM-1125,SID-1002,C29709
TRX101627,ORD567695,23/04/2024,1,P6454,R1003,C-1002,PM-1126,SID-1003,C24476
TRX102470,ORD509560,23/04/2024,4,P4101,R1004,C-1003,PM-1127,SID-1004,C27462
TRX102922,ORD531912,24/04/2024,5,P2359,R1005,C-1004,PM-1122,SID-1001,C28379
TRX103103,ORD639241,24/04/2024,5,P7251,R1006,C-1001,PM-1123,SID-1001,C28782
TRX101992,ORD576056,24/04/2024,5,P4495,R1006,C-1002,PM-1124,SID-1002,C20797
TRX103842,ORD509440,25/04/2024,5,P0225,R1001,C-1001,PM-1125,SID-1001,C20215
TRX104072,ORD569348,25/04/2024,7,P1894,R1002,C-1001,PM-1126,SID-1002,C29994
TRX104188,ORD604180,25/04/2024,7,P4355,R1003,C-1002,PM-1127,SID-1003,C29637
TRX104497,ORD646573,25/04/2024,3,P4309,R1004,C-1003,PM-1122,SID-1004,C20870
TRX101063,ORD587422,25/04/2024,7,P2707,R1005,C-1004,PM-1123,SID-1001,C24971
TRX103497,ORD531793,26/04/2024,5,P7603,R1006,C-1001,PM-1124,SID-1002,C21106
TRX104318,ORD643815,26/04/2024,7,P8444,R1007,C-1002,PM-1125,SID-1003,C22795
TRX102231,ORD629980,26/04/2024,2,P1566,R1008,C-1003,PM-1126,SID-1001,C27415
TRX100232,ORD566405,26/04/2024,7,P3193,R1009,C-1004,PM-1127,SID-1002,C24426
TRX101043,ORD596844,27/04/2024,3,P9484,R1010,C-1001,PM-1122,SID-1001,C22427
TRX101391,ORD661086,27/04/2024,3,P2653,R1001,C-1002,PM-1123,SID-1002,C24253
TRX101692,ORD624886,27/04/2024,6,P0126,R1001,C-1003,PM-1124,SID-1003,C21684
TRX101991,ORD684773,27/04/2024,6,P6794,R1002,C-1004,PM-1125,SID-1001,C26358
TRX103972,ORD503739,27/04/2024,2,P5552,R1001,C-1002,PM-1126,SID-1002,C25468
TRX104995,ORD521711,28/04/2024,4,P7834,R1002,C-1002,PM-1127,SID-1003,C22248
TRX102693,ORD588021,28/04/2024,5,P1628,R1003,C-1003,PM-1122,SID-1004,C28222
TRX103175,ORD570429,28/04/2024,5,P5107,R1004,C-1002,PM-1123,SID-1001,C28807
TRX104397,ORD552611,28/04/2024,2,P0481,R1005,C-1003,PM-1124,SID-1002,C22894
TRX100417,ORD574164,28/04/2024,3,P1840,R1006,C-1004,PM-1125,SID-1003,C29800
TRX100948,ORD539610,29/04/2024,2,P6454,R1007,C-1002,PM-1126,SID-1004,C21785
TRX101105,ORD632781,29/04/2024,4,P4101,R1001,C-1002,PM-1127,SID-1001,C22968
TRX103298,ORD579117,29/04/2024,3,P2359,R1002,C-1002,PM-1122,SID-1002,C20787
TRX103643,ORD644528,29/04/2024,4,P7251,R1003,C-1002,PM-1123,SID-1003,C20377
TRX100413,ORD610288,29/04/2024,3,P4495,R1004,C-1002,PM-1124,SID-1004,C27173
TRX102672,ORD637332,30/04/2024,3,P0225,R1005,C-1002,PM-1125,SID-1001,C25771
TRX104455,ORD677087,30/04/2024,7,P1894,R1006,C-1003,PM-1126,SID-1001,C29804
TRX102229,ORD652845,30/04/2024,6,P4355,R1007,C-1002,PM-1127,SID-1002,C27055
TRX102572,ORD617996,30/04/2024,3,P4309,R1008,C-1003,PM-1122,SID-1001,C24940
TRX103521,ORD570063,01/05/2024,2,P2707,R1009,C-1004,PM-1123,SID-1002,C25496
TRX104550,ORD524250,01/05/2024,4,P7603,R1010,C-1002,PM-1124,SID-1003,C23451
TRX104808,ORD677999,01/05/2024,2,P8444,R1001,C-1003,PM-1125,SID-1004,C24717
TRX100965,ORD599964,01/05/2024,3,P1566,R1002,C-1004,PM-1126,SID-1001,C26486
TRX102304,ORD641874,01/05/2024,1,P3193,R1003,C-1002,PM-1127,SID-1002,C25385
TRX102541,ORD636717,01/05/2024,3,P9484,R1004,C-1003,PM-1122,SID-1003,C21463
TRX104182,ORD682243,01/05/2024,5,P2653,R1005,C-1004,PM-1123,SID-1001,C21070
TRX101363,ORD570662,02/05/2024,4,P0126,R1006,C-1001,PM-1124,SID-1002,C23717
TRX102632,ORD534474,02/05/2024,3,P6794,R1006,C-1002,PM-1125,SID-1001,C28520
TRX102843,ORD550850,02/05/2024,5,P5552,R1001,C-1003,PM-1126,SID-1002,C29647
TRX103800,ORD687572,02/05/2024,4,P7834,R1002,C-1004,PM-1127,SID-1003,C29326
TRX103903,ORD598292,03/05/2024,4,P1628,R1003,C-1001,PM-1122,SID-1001,C21728
TRX100529,ORD561449,03/05/2024,3,P5107,R1004,C-1002,PM-1123,SID-1002,C25134
TRX101463,ORD502210,03/05/2024,4,P0481,R1005,C-1001,PM-1124,SID-1003,C27003
TRX103191,ORD653957,03/05/2024,3,P1840,R1006,C-1001,PM-1125,SID-1004,C25108
TRX103959,ORD541879,03/05/2024,4,P6454,R1007,C-1002,PM-1126,SID-1001,C23858
TRX104510,ORD631379,03/05/2024,5,P4101,R1008,C-1003,PM-1127,SID-1002,C21167
TRX100590,ORD510867,03/05/2024,3,P2359,R1009,C-1004,PM-1122,SID-1003,C22105
TRX101017,ORD655960,04/05/2024,9,P7251,R1010,C-1001,PM-1123,SID-1004,C29374
TRX101247,ORD697844,05/05/2024,2,P4495,R1001,C-1002,PM-1124,SID-1001,C26051
TRX101739,ORD537571,05/05/2024,2,P0225,R1001,C-1003,PM-1125,SID-1002,C21807
TRX104986,ORD614807,06/05/2024,2,P1894,R1002,C-1004,PM-1126,SID-1003,C22988
TRX101003,ORD594575,06/05/2024,2,P4355,R1001,C-1001,PM-1127,SID-1004,C23365
TRX101180,ORD668062,06/05/2024,1,P4309,R1002,C-1002,PM-1122,SID-1001,C24742
TRX102446,ORD614522,07/05/2024,5,P2707,R1003,C-1003,PM-1123,SID-1001,C28349
TRX103366,ORD574033,07/05/2024,2,P7603,R1004,C-1004,PM-1124,SID-1002,C20468
TRX100595,ORD555497,07/05/2024,5,P8444,R1005,C-1002,PM-1125,SID-1001,C26258
TRX101367,ORD607079,07/05/2024,1,P1566,R1006,C-1002,PM-1126,SID-1002,C24637
TRX102068,ORD679760,07/05/2024,3,P3193,R1007,C-1003,PM-1127,SID-1003,C28408
TRX102409,ORD630173,07/05/2024,6,P9484,R1001,C-1002,PM-1122,SID-1004,C27759
TRX102981,ORD613318,08/05/2024,4,P2653,R1002,C-1003,PM-1123,SID-1001,C25499
TRX103105,ORD504966,08/05/2024,4,P0126,R1003,C-1004,PM-1124,SID-1002,C27580
TRX104673,ORD675457,08/05/2024,6,P6794,R1004,C-1002,PM-1125,SID-1003,C22460
TRX100843,ORD515735,08/05/2024,3,P5552,R1005,C-1002,PM-1126,SID-1001,C28516
TRX102557,ORD522995,08/05/2024,5,P7834,R1006,C-1002,PM-1127,SID-1002,C22654
TRX103458,ORD533613,08/05/2024,3,P1628,R1007,C-1002,PM-1122,SID-1001,C22333
TRX104382,ORD653407,09/05/2024,2,P5107,R1008,C-1002,PM-1123,SID-1002,C26191
TRX101800,ORD546483,09/05/2024,3,P0481,R1009,C-1002,PM-1124,SID-1003,C27222
TRX102051,ORD651675,09/05/2024,4,P1840,R1010,C-1003,PM-1125,SID-1001,C24669
TRX102199,ORD670437,09/05/2024,6,P6454,R1001,C-1002,PM-1126,SID-1002,C25286
TRX102573,ORD549530,09/05/2024,4,P4101,R1002,C-1003,PM-1127,SID-1003,C26342
TRX104008,ORD607693,09/05/2024,3,P2359,R1003,C-1004,PM-1122,SID-1004,C28870
TRX104283,ORD671524,10/05/2024,3,P7251,R1004,C-1002,PM-1123,SID-1001,C25026
TRX104613,ORD689798,10/05/2024,5,P4495,R1005,C-1003,PM-1124,SID-1002,C29913
TRX104576,ORD531436,10/05/2024,1,P0225,R1006,C-1004,PM-1125,SID-1003,C26773
TRX101513,ORD625561,11/05/2024,8,P1894,R1006,C-1002,PM-1126,SID-1004,C23205
TRX102326,ORD577778,11/05/2024,2,P4355,R1001,C-1003,PM-1127,SID-1001,C26822
TRX102642,ORD627884,11/05/2024,4,P4309,R1002,C-1004,PM-1122,SID-1002,C25828
TRX102097,ORD556688,11/05/2024,2,P2707,R1003,C-1001,PM-1123,SID-1003,C21250
TRX102940,ORD687918,12/05/2024,1,P7603,R1004,C-1002,PM-1124,SID-1004,C25473
TRX103073,ORD624861,12/05/2024,2,P8444,R1005,C-1003,PM-1125,SID-1001,C29065
TRX101713,ORD575366,13/05/2024,4,P1566,R1006,C-1004,PM-1126,SID-1001,C29529
TRX102227,ORD614127,13/05/2024,7,P3193,R1007,C-1001,PM-1127,SID-1002,C27111
TRX103910,ORD618877,14/05/2024,5,P9484,R1008,C-1002,PM-1122,SID-1001,C22929
TRX104129,ORD628078,14/05/2024,2,P2653,R1009,C-1001,PM-1123,SID-1002,C25323
TRX104302,ORD678052,14/05/2024,4,P0126,R1010,C-1001,PM-1124,SID-1003,C20235
TRX104540,ORD576144,14/05/2024,6,P6794,R1001,C-1002,PM-1125,SID-1004,C26058
TRX100310,ORD633803,15/05/2024,5,P5552,R1001,C-1003,PM-1126,SID-1001,C29368
TRX100609,ORD690076,15/05/2024,2,P7834,R1002,C-1004,PM-1127,SID-1002,C27018
TRX101244,ORD553356,16/05/2024,2,P1628,R1001,C-1001,PM-1122,SID-1003,C23046
TRX102507,ORD562223,16/05/2024,3,P5107,R1002,C-1002,PM-1123,SID-1001,C25769
TRX103454,ORD673961,16/05/2024,3,P0481,R1003,C-1003,PM-1124,SID-1002,C22805
TRX103651,ORD596263,16/05/2024,3,P1840,R1004,C-1004,PM-1125,SID-1001,C22338
TRX100022,ORD632121,16/05/2024,3,P6454,R1005,C-1001,PM-1126,SID-1002,C22802
TRX101441,ORD661497,17/05/2024,3,P4101,R1006,C-1002,PM-1127,SID-1003,C23066
TRX101779,ORD673998,17/05/2024,8,P2359,R1007,C-1003,PM-1122,SID-1001,C27111
TRX103512,ORD666325,17/05/2024,5,P7251,R1001,C-1004,PM-1123,SID-1002,C22929
TRX103798,ORD671438,17/05/2024,1,P4495,R1002,C-1002,PM-1124,SID-1003,C25323
TRX103957,ORD697089,17/05/2024,3,P0225,R1003,C-1002,PM-1125,SID-1004,C20235
TRX100598,ORD507290,17/05/2024,3,P1894,R1004,C-1003,PM-1126,SID-1001,C26058
TRX100706,ORD655096,17/05/2024,6,P4355,R1005,C-1002,PM-1127,SID-1002,C29368
TRX102473,ORD538981,18/05/2024,6,P4309,R1006,C-1003,PM-1122,SID-1003,C27018
